time,pitch,pitch_con,duration,artist,role_type,shengqiang,tone,word
16,493.9169616699219,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
17,510.45013427734375,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
18,521.7785034179688,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
19,534.5921630859375,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
20,542.3682250976562,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
21,550.5753173828125,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
22,569.0050659179688,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
23,578.282958984375,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
24,588.7314453125,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
25,600.4082641601562,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
26,610.1982421875,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
27,615.15283203125,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
28,620.8646850585938,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
29,626.62939453125,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
30,630.2595825195312,3_17_146,0.4904422356567011,Bao Fei,XS,E,3,ke3
1,494.77362060546875,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
2,499.0792541503906,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
3,502.84112548828125,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
4,505.754150390625,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
5,508.3902893066406,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
6,510.15533447265625,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
7,512.2223510742188,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
8,513.703857421875,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
9,515.189697265625,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
10,516.3814697265625,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
11,518.1741943359375,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
12,519.9732666015625,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
13,521.7785034179688,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
14,523.2877197265625,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
15,524.80126953125,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
16,526.0152587890625,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
17,527.2319946289062,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
18,528.45166015625,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
19,530.286376953125,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
20,531.2061157226562,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
21,533.0503540039062,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
22,533.9749145507812,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
23,535.2101440429688,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
24,535.8287963867188,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
25,536.4482421875,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
26,536.1383666992188,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
27,536.1383666992188,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
28,534.9010620117188,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
29,533.3583984375,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
30,531.8201293945312,2_17_148,0.38182080091394255,Bao Fei,XS,E,2,wu2
1,642.388916015625,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
2,643.5031127929688,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
3,644.2468872070312,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
4,644.9916381835938,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
5,645.7372436523438,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
6,646.483642578125,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
7,646.483642578125,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
8,646.1102905273438,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
9,645.3643188476562,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
10,643.8748779296875,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
11,640.1663208007812,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
12,636.8468627929688,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
13,635.0101318359375,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
14,631.3526611328125,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
15,630.2595825195312,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
16,629.5318603515625,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
17,629.5318603515625,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
18,631.7174682617188,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
19,633.9107666015625,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
20,635.0101318359375,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
21,636.4791259765625,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
22,636.4791259765625,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
23,636.4791259765625,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
24,637.21484375,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
25,636.8468627929688,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
26,636.8468627929688,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
27,636.8468627929688,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
28,637.21484375,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
29,636.8468627929688,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
30,636.1115112304688,1_17_149,0.37194612502821656,Bao Fei,XS,E,1,yi1
1,502.2605285644531,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
2,504.8784484863281,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
3,506.63134765625,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
4,508.3902893066406,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
5,509.2720642089844,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
6,509.8607177734375,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
7,511.0401611328125,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
8,512.2223510742188,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
9,514.2976684570312,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
10,516.3814697265625,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
11,518.4736938476562,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
12,520.2737426757812,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
13,521.1760864257812,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
14,522.3816528320312,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
15,523.590087890625,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
16,524.4982299804688,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
17,525.7114868164062,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
18,526.3192138671875,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
19,527.2319946289062,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
20,528.146484375,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
21,529.0625,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
22,530.5927734375,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
23,532.4348754882812,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
24,534.5921630859375,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
25,535.8287963867188,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
26,537.6891479492188,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
27,539.2443237304688,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
28,539.86767578125,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
29,539.86767578125,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
30,539.2443237304688,3_17_153,0.3851123595425179,Bao Fei,XS,E,3,ku3
1,690.4882202148438,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
2,691.6858520507812,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
3,692.4853515625,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
4,691.6858520507812,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
5,692.08544921875,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
6,692.4853515625,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
7,692.885498046875,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
8,693.285888671875,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
9,692.885498046875,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
10,692.885498046875,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
11,690.88720703125,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
12,690.4882202148438,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
13,688.8946533203125,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
14,686.11474609375,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
15,682.9514770507812,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
16,679.802734375,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
17,676.2777709960938,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
18,672.382568359375,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
19,670.0562133789062,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
20,667.352294921875,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
21,664.2755126953125,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
22,661.594970703125,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
23,658.9252319335938,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
24,654.7516479492188,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
25,653.6179809570312,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
26,651.3565673828125,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
27,649.853271484375,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
28,647.9791259765625,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
29,646.483642578125,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
30,645.7372436523438,1_17_156,0.44436041485676014,Bao Fei,XS,E,1,san1
1,422.3468017578125,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
2,423.0793151855469,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
3,423.5683898925781,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
4,423.8131408691406,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
5,424.30303955078125,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
6,425.5302734375,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
7,426.5146179199219,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
8,426.7610778808594,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
9,428.24273681640625,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
10,427.2543640136719,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
11,429.23333740234375,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
12,431.22149658203125,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
13,431.9693908691406,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
14,431.9693908691406,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
15,431.9693908691406,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
16,432.218994140625,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
17,432.46875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
18,432.7186279296875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
19,433.4691467285156,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
20,433.4691467285156,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
21,433.7196044921875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
22,433.97021484375,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
23,434.220947265625,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
24,434.47186279296875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
25,434.47186279296875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
26,434.47186279296875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
27,434.47186279296875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
28,434.47186279296875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
29,434.47186279296875,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
30,434.722900390625,2_17_159,0.40486171131396986,Bao Fei,XS,E,2,luo2
1,569.662841796875,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
2,610.1982421875,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
3,646.857177734375,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
4,676.2777709960938,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
5,692.08544921875,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
6,701.3416748046875,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
7,705.812255859375,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
8,699.7230834960938,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
9,679.802734375,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
10,641.276611328125,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
11,608.0870361328125,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
12,547.0880737304688,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
13,539.2443237304688,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
14,537.6891479492188,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
15,537.6891479492188,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
16,537.6891479492188,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
17,532.7425537109375,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
18,521.1760864257812,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
19,490.505126953125,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
20,465.3874816894531,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
21,445.1414489746094,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
22,427.99542236328125,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
23,421.3720703125,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
24,417.73681640625,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
25,417.73681640625,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
26,418.2196960449219,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
27,417.97821044921875,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
28,413.4158935546875,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
29,419.67169189453125,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
30,421.3720703125,3_17_162,1.0086068560540866,Bao Fei,XS,E,3,hao3
1,469.7086486816406,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
2,470.5233459472656,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
3,467.0032653808594,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
4,468.6246337890625,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
5,469.1663513183594,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
6,469.1663513183594,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
7,234.5831756591797,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
8,624.2265243530273,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
9,1013.869873046875,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
10,621.5823364257812,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
11,565.0745239257812,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
12,504.0043029785156,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
13,487.1168212890625,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
14,493.9169616699219,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
15,520.8751220703125,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
16,529.674072265625,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
17,522.3816528320312,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
18,516.6798095703125,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
19,506.3387756347656,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
20,510.74505615234375,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
21,526.623291015625,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
22,531.8201293945312,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
23,523.590087890625,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
24,513.1107177734375,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
25,508.97796630859375,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
26,527.5366821289062,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
27,530.5927734375,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
28,525.1044921875,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
29,515.4873657226562,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
30,518.1741943359375,4_17_163,2.993416516192724,Bao Fei,XS,E,4,bu4
1,464.31341552734375,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
2,463.7773132324219,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
3,462.70697021484375,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
4,463.2418212890625,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
5,463.2418212890625,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
6,463.5094909667969,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
7,465.3874816894531,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
8,467.813232421875,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
9,467.813232421875,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
10,466.4640808105469,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
11,470.5233459472656,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
12,480.9656677246094,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
13,469.7086486816406,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
14,234.8543243408203,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
15,385.34156036376953,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
16,535.8287963867188,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
17,528.45166015625,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
18,526.9276123046875,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
19,527.8414916992188,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
20,526.0152587890625,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
21,525.4078979492188,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
22,524.4982299804688,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
23,527.5366821289062,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
24,529.0625,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
25,523.2877197265625,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
26,534.283447265625,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
27,533.9749145507812,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
28,536.1383666992188,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
29,537.0682983398438,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
30,538.3106689453125,1_17_165,1.7938994525698035,Bao Fei,XS,E,1,shang1
1,682.1629028320312,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
2,636.1115112304688,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
3,723.9087829589844,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
4,811.7060546875,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
5,715.2520141601562,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
6,636.8468627929688,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
7,647.9791259765625,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
8,581.6329956054688,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
9,734.0879516601562,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
10,535.2101440429688,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
11,473.2491760253906,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
12,508.3902893066406,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
13,625.1831665039062,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
14,551.5302734375,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
15,527.5366821289062,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
16,533.6665649414062,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
17,531.2061157226562,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
18,523.2877197265625,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
19,529.9801635742188,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
20,529.3682250976562,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
21,562.4692993164062,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
22,587.3727416992188,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
23,565.0745239257812,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
24,569.662841796875,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
25,575.2843627929688,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
26,569.0050659179688,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
27,545.1952514648438,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
28,569.0050659179688,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
29,572.6320190429688,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
30,580.6259155273438,1_17_166,14.09482050883338,Bao Fei,XS,E,1,xin1
1,540.1796264648438,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
2,534.5921630859375,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
3,531.5130615234375,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
4,528.7570190429688,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
5,528.45166015625,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
6,531.2061157226562,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
7,531.8201293945312,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
8,535.8287963867188,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
9,541.42919921875,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
10,541.7420043945312,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
11,517.575927734375,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
12,468.6246337890625,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
13,467.2731018066406,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
14,471.0672607421875,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
15,477.9192810058594,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
16,480.41033935546875,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
17,477.36749267578125,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
18,477.6432800292969,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
19,478.1954650878906,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
20,477.6432800292969,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
21,476.2657470703125,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
22,476.81634521484375,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
23,475.99072265625,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
24,481.79986572265625,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
25,480.68792724609375,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
26,526.0152587890625,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
27,577.948974609375,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
28,548.0369262695312,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
29,526.0152587890625,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
30,520.2737426757812,2_17_168,1.6965426094249096,Bao Fei,XS,E,2,luo2
1,630.9880981445312,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
2,651.3565673828125,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
3,638.6889038085938,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
4,620.506103515625,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
5,618.3592529296875,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
6,626.2675170898438,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
7,641.276611328125,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
8,649.47802734375,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
9,643.1314697265625,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
10,635.7442626953125,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
11,632.4476928710938,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
12,641.276611328125,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
13,653.6179809570312,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
14,649.47802734375,1_17_170,3.111912626821095,Bao Fei,XS,E,1,tong1
