time,pitch,pitch_con
101.9055205,201.7941428,wang_4_687
103.8009751,226.9358056,wang_1_700
103.8146114,230.7283986,wang_1_700
103.8282478,232.1772802,wang_1_700
103.8418841,232.7805254,wang_1_700
103.8555205,233.9616781,wang_1_700
103.8691569,235.5198032,wang_1_700
103.8827932,239.5577986,wang_1_700
103.8964296,246.323581,wang_1_700
103.910066,246.0453553,wang_1_700
103.9237023,236.721111,wang_1_700
103.9782478,272.3388347,wang_1_701
103.9918841,260.7325168,wang_1_701
104.0055205,253.9662446,wang_1_701
104.0191569,251.9667492,wang_1_701
104.0327932,252.135141,wang_1_701
104.0464296,253.0657999,wang_1_701
104.060066,254.5841062,wang_1_701
104.0737023,256.380041,wang_1_701
104.0873387,258.4662475,wang_1_701
104.1009751,261.896334,wang_1_701
104.3191569,320.184574,wang_4_705
104.3327932,321.0676712,wang_4_705
104.3464296,305.0189485,wang_4_705
104.360066,267.3377038,wang_4_705
104.3737023,242.0348022,wang_4_705
110.9464296,234.4374703,wang_1_762
110.960066,238.0695791,wang_1_762
110.9737023,239.3914412,wang_1_762
110.9873387,239.2660059,wang_1_762
111.0009751,239.8623811,wang_1_762
111.0146114,239.9251022,wang_1_762
111.0282478,238.8670797,wang_1_762
111.0418841,237.0495358,wang_1_762
111.0555205,233.2307352,wang_1_762
111.0555205,233.2307352,wang_4_763
111.0691569,229.2597434,wang_4_763
111.0827932,225.8724262,wang_4_763
111.0964296,224.7239966,wang_4_763
111.110066,223.6836034,wang_4_763
111.1237023,221.7774327,wang_4_763
111.1373387,221.7893389,wang_4_763
111.1509751,222.8433658,wang_4_763
111.1646114,222.6191346,wang_4_763
111.1782478,222.374215,wang_4_763
111.1918841,220.6336521,wang_4_763
111.2464296,216.1368161,wang_4_765
111.260066,214.1195606,wang_4_765
111.2737023,213.9357119,wang_4_765
111.2873387,213.9067843,wang_4_765
111.3009751,212.7247318,wang_4_765
111.3146114,211.8103395,wang_4_765
111.3282478,214.3707464,wang_4_765
111.3418841,219.6072775,wang_4_765
111.3555205,227.6284104,wang_4_765
111.5464296,240.2154324,wang_4_767
111.560066,237.3841358,wang_4_767
111.5737023,235.4892415,wang_4_767
111.5873387,233.2914089,wang_4_767
111.6009751,230.5333521,wang_4_767
111.6146114,226.7437567,wang_4_767
111.6282478,222.0680113,wang_4_767
111.6418841,214.6476468,wang_4_767
111.6555205,209.8250681,wang_4_767
111.6691569,205.0711729,wang_4_767
111.6827932,200.4283407,wang_4_767
111.6964296,197.1964236,wang_4_767
111.710066,195.4260322,wang_4_767
111.7237023,194.7821238,wang_4_767
111.7373387,194.9608567,wang_4_767
112.6918841,214.113863,wang_1_778
112.7055205,218.8656727,wang_1_778
112.7191569,221.105797,wang_1_778
112.7327932,224.3121659,wang_1_778
112.7464296,225.6916135,wang_1_778
112.760066,226.5957653,wang_1_778
112.7737023,226.0269492,wang_1_778
116.5646114,169.8412987,wang_1_809
116.5782478,175.3333353,wang_1_809
116.5918841,181.9004478,wang_1_809
116.6055205,185.7703719,wang_1_809
116.6191569,186.7815755,wang_1_809
116.6327932,183.3855137,wang_1_809
116.6464296,178.6025175,wang_1_809
116.660066,173.6676127,wang_1_809
116.6737023,173.3216564,wang_1_809
116.6873387,175.8956186,wang_1_809
117.4782478,206.2532754,wang_1_816
117.4918841,207.4081211,wang_1_816
117.5055205,210.3529627,wang_1_816
117.5191569,211.4850656,wang_1_816
117.5327932,212.3219272,wang_1_816
117.5464296,212.5167361,wang_1_816
117.560066,212.3821433,wang_1_816
117.5737023,213.2535159,wang_1_816
117.5873387,212.118401,wang_1_816
117.6009751,207.1443512,wang_1_816
117.6146114,205.9711538,wang_1_816
117.7918841,227.9327932,wang_1_819
117.8055205,229.7279864,wang_1_819
117.8191569,231.9707421,wang_1_819
117.8327932,233.3671511,wang_1_819
117.8464296,234.4544367,wang_1_819
117.860066,235.9540714,wang_1_819
117.8737023,237.8391079,wang_1_819
117.8873387,239.7514271,wang_1_819
117.9009751,242.857224,wang_1_819
117.9146114,248.0752568,wang_1_819
118.010066,276.5536604,wang_1_822
118.0237023,277.1147661,wang_1_822
118.0373387,268.6940619,wang_1_822
118.0509751,264.281843,wang_1_822
118.0646114,262.14854,wang_1_822
118.0782478,259.9529785,wang_1_822
118.0918841,252.4387107,wang_1_822
118.1055205,248.5574621,wang_1_822
118.1191569,244.3357462,wang_1_822
122.0873387,249.7796903,wang_1_850
122.1009751,246.0173257,wang_1_850
122.1146114,243.5377419,wang_1_850
122.1282478,239.870174,wang_1_850
122.1418841,236.7860497,wang_1_850
122.1555205,238.0497544,wang_1_850
122.1691569,238.2950837,wang_1_850
122.1827932,237.892301,wang_1_850
122.1964296,237.4308037,wang_1_850
122.210066,237.2860573,wang_1_850
122.2237023,237.8180105,wang_1_850
122.2373387,236.9214854,wang_1_850
122.2509751,238.7174797,wang_1_850
122.2646114,240.2118965,wang_1_850
122.2782478,238.7516556,wang_1_850
122.5509751,268.1068285,wang_1_852
122.5646114,270.675874,wang_1_852
122.5782478,261.5078778,wang_1_852
122.5918841,253.9002901,wang_1_852
122.6055205,247.8470791,wang_1_852
122.6191569,246.3587389,wang_1_852
122.6327932,246.1549023,wang_1_852
122.6464296,247.6565795,wang_1_852
122.660066,247.0380065,wang_1_852
122.6737023,242.2263615,wang_1_852
122.6873387,231.4284446,wang_1_852
122.6873387,231.4284446,wang_1_853
122.7009751,235.3203829,wang_1_853
122.7146114,248.0785597,wang_1_853
122.7282478,251.5053765,wang_1_853
122.7418841,251.919385,wang_1_853
122.7555205,251.4995447,wang_1_853
122.7691569,250.7789167,wang_1_853
122.7827932,249.6199245,wang_1_853
122.7964296,248.9174573,wang_1_853
122.810066,249.2287698,wang_1_853
122.8237023,250.0232403,wang_1_853
122.8373387,246.6297986,wang_1_853
124.4873387,247.6535741,wang_1_868
124.5009751,243.1030069,wang_1_868
124.5146114,237.9547666,wang_1_868
124.5282478,233.2512588,wang_1_868
124.5418841,232.0418939,wang_1_868
124.9646114,200.6758064,wang_1_873
124.9782478,207.4850352,wang_1_873
124.9918841,217.918432,wang_1_873
125.0055205,223.7091614,wang_1_873
125.0191569,228.3585639,wang_1_873
125.0327932,231.552175,wang_1_873
125.0464296,232.8777816,wang_1_873
127.0918841,229.6957977,wang_1_890
127.1055205,228.1732053,wang_1_890
127.1191569,227.9070747,wang_1_890
127.1327932,228.8285235,wang_1_890
127.1464296,231.2581831,wang_1_890
127.160066,233.2965464,wang_1_891
127.1737023,234.5574139,wang_1_891
127.1873387,235.5349001,wang_1_891
127.2009751,236.6483613,wang_1_891
127.2146114,237.8063646,wang_1_891
127.2282478,238.5677656,wang_1_891
127.2418841,238.8424354,wang_1_891
127.2555205,239.2558624,wang_1_891
127.2691569,239.8482412,wang_1_891
127.2827932,240.0541687,wang_1_891
128.7282478,213.4423267,wang_1_913
128.7418841,216.974865,wang_1_913
128.7555205,218.7501003,wang_1_913
128.7691569,219.6266018,wang_1_913
128.7827932,219.5875644,wang_1_913
128.7964296,218.6094674,wang_1_913
128.810066,218.2145952,wang_1_913
128.8237023,217.9604323,wang_1_913
131.7009751,239.6236703,wang_1_937
131.7146114,233.5380384,wang_1_937
131.7282478,232.2178595,wang_1_937
131.7418841,231.4344008,wang_1_937
131.7555205,229.9094842,wang_1_937
131.7691569,228.075682,wang_1_937
131.7827932,226.1885256,wang_1_937
131.7964296,222.9027411,wang_1_937
135.7646114,219.664202,wang_1_972
135.7782478,218.683035,wang_1_972
135.7918841,220.2718168,wang_1_972
135.8055205,222.0430426,wang_1_972
135.8191569,224.1578911,wang_1_972
135.8327932,225.4722528,wang_1_972
135.8464296,226.7541983,wang_1_972
135.860066,226.8258079,wang_1_972
135.8737023,226.710545,wang_1_972
135.8873387,226.890023,wang_1_972
135.9009751,226.5029244,wang_1_972
135.9146114,224.5634647,wang_1_972
135.9282478,220.9415687,wang_1_972
135.9418841,214.5044323,wang_1_972
140.4146114,243.3058405,wang_1_1007
140.4282478,243.2828096,wang_1_1007
140.4418841,235.8180864,wang_1_1007
140.4555205,227.4609862,wang_1_1007
140.4691569,239.1004938,wang_1_1007
140.4827932,241.4510407,wang_1_1007
140.4964296,243.4963136,wang_1_1007
140.510066,244.4899774,wang_1_1007
140.5237023,244.7621097,wang_1_1007
140.5373387,244.3914045,wang_1_1007
140.5509751,243.9678283,wang_1_1007
140.960066,230.0603594,wang_1_1011
140.9737023,225.0334147,wang_1_1011
140.9873387,223.3914512,wang_1_1011
141.0009751,222.3085258,wang_1_1011
141.0146114,222.9898609,wang_1_1011
141.0282478,223.7530108,wang_1_1011
141.0418841,221.2049024,wang_1_1011
141.0555205,209.024077,wang_1_1011
141.2055205,239.2715475,wang_1_1014
141.2191569,226.0937936,wang_1_1014
141.2327932,223.7521806,wang_1_1014
141.2464296,222.2412839,wang_1_1014
141.260066,221.5212149,wang_1_1014
141.2737023,221.5914603,wang_1_1014
141.2873387,222.9201902,wang_1_1014
141.3009751,224.0898782,wang_1_1014
141.3146114,222.552883,wang_1_1014
141.3282478,213.8698669,wang_1_1014
141.3418841,216.140755,wang_1_1014
141.3555205,222.9505037,wang_1_1014
142.2555205,249.6936072,wang_1_1026
142.2691569,257.8508144,wang_1_1026
142.2827932,247.8022415,wang_1_1026
142.2964296,232.1079747,wang_1_1026
142.310066,233.4359353,wang_1_1026
142.3237023,235.2473952,wang_1_1026
142.3373387,235.692891,wang_1_1026
142.3509751,236.1632876,wang_1_1026
142.3646114,236.3768034,wang_1_1026
143.1009751,216.8100304,wang_1_1033
143.1146114,209.4912014,wang_1_1033
143.1282478,207.149682,wang_1_1033
143.1418841,205.8903654,wang_1_1033
143.1555205,204.8699484,wang_1_1033
143.1691569,203.1834306,wang_1_1033
143.1827932,201.0409859,wang_1_1033
143.1964296,199.6698114,wang_1_1033
143.210066,204.7156813,wang_1_1033
143.210066,204.7156813,wang_1_1034
143.2237023,208.984229,wang_1_1034
143.2373387,211.2808811,wang_1_1034
143.2509751,213.0649997,wang_1_1034
143.2646114,212.1197428,wang_1_1034
143.2782478,211.2248828,wang_1_1034
143.2918841,210.8638962,wang_1_1034
143.3055205,209.2581623,wang_1_1034
143.3191569,206.8212694,wang_1_1034
143.3327932,205.3916076,wang_1_1034
143.3464296,206.0646987,wang_1_1034
143.360066,207.4793387,wang_1_1034
143.3737023,219.0989753,wang_1_1034
143.3873387,244.100878,wang_1_1034
